TEMP_1,PPM_1,LEVEL_1,TEMP_2,PPM_2,LEVEL_2,TEMP_3,PPM_3,LEVEL_3,TEMP_4,PPM_4,LEVEL_4,TEMP_5,PPM_5,LEVEL_5,gas_leak,temp_overshoot,tank_leak
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,0,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,1.0,7.23,1,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,0.0,7.23,26.0,1.0,7.23,26.0,1.0,7.23,1,0,0
26.0,0.0,7.23,26.0,0.0,7.23,26.0,1.0,7.23,26.0,1.0,7.23,26.0,1.0,7.24,1,0,0
26.0,0.0,7.23,26.0,1.0,7.23,26.0,1.0,7.23,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.23,26.0,1.0,7.23,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.23,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,27.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,26.0,1.0,7.24,27.0,1.0,7.24,28.0,1.0,7.24,1,0,0
26.0,1.0,7.24,26.0,1.0,7.24,27.0,1.0,7.24,28.0,1.0,7.24,30.0,1.0,7.24,1,0,0
26.0,1.0,7.24,27.0,1.0,7.24,28.0,1.0,7.24,30.0,1.0,7.24,31.0,0.0,7.25,1,0,0
27.0,1.0,7.24,28.0,1.0,7.24,30.0,1.0,7.24,31.0,0.0,7.25,32.0,0.0,7.25,1,0,0
28.0,1.0,7.24,30.0,1.0,7.24,31.0,0.0,7.25,32.0,0.0,7.25,32.0,0.0,7.25,1,0,0
30.0,1.0,7.24,31.0,0.0,7.25,32.0,0.0,7.25,32.0,0.0,7.25,33.0,1.0,7.25,1,0,0
31.0,0.0,7.25,32.0,0.0,7.25,32.0,0.0,7.25,33.0,1.0,7.25,33.0,1.0,7.25,1,0,0
32.0,0.0,7.25,32.0,0.0,7.25,33.0,1.0,7.25,33.0,1.0,7.25,34.0,1.0,7.25,1,0,0
32.0,0.0,7.25,33.0,1.0,7.25,33.0,1.0,7.25,34.0,1.0,7.25,35.0,1.0,7.25,1,0,0
33.0,1.0,7.25,33.0,1.0,7.25,34.0,1.0,7.25,35.0,1.0,7.25,36.0,1.0,7.25,1,1,0
33.0,1.0,7.25,34.0,1.0,7.25,35.0,1.0,7.25,36.0,1.0,7.25,37.0,1.0,7.25,1,1,0
34.0,1.0,7.25,35.0,1.0,7.25,36.0,1.0,7.25,37.0,1.0,7.25,38.0,1.0,7.25,1,1,0
35.0,1.0,7.25,36.0,1.0,7.25,37.0,1.0,7.25,38.0,1.0,7.25,39.0,1.0,7.25,1,1,0
36.0,1.0,7.25,37.0,1.0,7.25,38.0,1.0,7.25,39.0,1.0,7.25,39.0,1.0,7.25,1,1,0
37.0,1.0,7.25,38.0,1.0,7.25,39.0,1.0,7.25,39.0,1.0,7.25,40.0,1.0,7.25,1,1,0
38.0,1.0,7.25,39.0,1.0,7.25,39.0,1.0,7.25,40.0,1.0,7.25,41.0,1.0,7.25,1,1,0
39.0,1.0,7.25,39.0,1.0,7.25,40.0,1.0,7.25,41.0,1.0,7.25,41.0,0.0,7.25,1,1,0
39.0,1.0,7.25,40.0,1.0,7.25,41.0,1.0,7.25,41.0,0.0,7.25,40.0,0.0,7.39,1,1,0
40.0,1.0,7.25,41.0,1.0,7.25,41.0,0.0,7.25,40.0,0.0,7.39,40.0,0.0,7.56,1,1,1
41.0,1.0,7.25,41.0,0.0,7.25,40.0,0.0,7.39,40.0,0.0,7.56,39.0,0.0,7.6,1,1,1
41.0,0.0,7.25,40.0,0.0,7.39,40.0,0.0,7.56,39.0,0.0,7.6,38.0,0.0,7.89,0,1,1
40.0,0.0,7.39,40.0,0.0,7.56,39.0,0.0,7.6,38.0,0.0,7.89,37.0,0.0,8.22,0,1,1
40.0,0.0,7.56,39.0,0.0,7.6,38.0,0.0,7.89,37.0,0.0,8.22,36.0,0.0,8.23,0,1,0
39.0,0.0,7.6,38.0,0.0,7.89,37.0,0.0,8.22,36.0,0.0,8.23,35.0,0.0,8.54,0,1,1
38.0,0.0,7.89,37.0,0.0,8.22,36.0,0.0,8.23,35.0,0.0,8.54,35.0,0.0,8.55,0,1,1
37.0,0.0,8.22,36.0,0.0,8.23,35.0,0.0,8.54,35.0,0.0,8.55,34.0,0.0,8.56,0,1,1
36.0,0.0,8.23,35.0,0.0,8.54,35.0,0.0,8.55,34.0,0.0,8.56,33.0,0.0,8.89,0,1,1
35.0,0.0,8.54,35.0,0.0,8.55,34.0,0.0,8.56,33.0,0.0,8.89,32.0,0.0,8.89,0,0,0
35.0,0.0,8.55,34.0,0.0,8.56,33.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.89,0,0,0
34.0,0.0,8.56,33.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.9,0,0,0
33.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.9,31.0,0.0,8.91,0,0,0
32.0,0.0,8.89,32.0,0.0,8.89,32.0,0.0,8.9,31.0,0.0,8.91,31.0,0.0,8.91,0,0,0
32.0,0.0,8.89,32.0,0.0,8.9,31.0,0.0,8.91,31.0,0.0,8.91,30.0,0.0,8.93,0,0,0
32.0,0.0,8.9,31.0,0.0,8.91,31.0,0.0,8.91,30.0,0.0,8.93,30.0,0.0,9.24,0,0,0
31.0,0.0,8.91,31.0,0.0,8.91,30.0,0.0,8.93,30.0,0.0,9.24,30.0,0.0,9.24,0,0,0
31.0,0.0,8.91,30.0,0.0,8.93,30.0,0.0,9.24,30.0,0.0,9.24,29.0,0.0,9.25,0,0,0
30.0,0.0,8.93,30.0,0.0,9.24,30.0,0.0,9.24,29.0,0.0,9.25,29.0,0.0,9.25,0,0,0
30.0,0.0,9.24,30.0,0.0,9.24,29.0,0.0,9.25,29.0,0.0,9.25,29.0,0.0,9.26,0,0,0
30.0,0.0,9.24,29.0,0.0,9.25,29.0,0.0,9.25,29.0,0.0,9.26,29.0,0.0,9.58,0,0,1
29.0,0.0,9.25,29.0,0.0,9.25,29.0,0.0,9.26,29.0,0.0,9.58,29.0,0.0,9.58,0,0,1
29.0,0.0,9.25,29.0,0.0,9.26,29.0,0.0,9.58,29.0,0.0,9.58,28.0,0.0,9.82,0,0,1
29.0,0.0,9.26,29.0,0.0,9.58,29.0,0.0,9.58,28.0,0.0,9.82,28.0,0.0,9.89,0,0,1
29.0,0.0,9.58,29.0,0.0,9.58,28.0,0.0,9.82,28.0,0.0,9.89,28.0,0.0,9.91,0,0,0
29.0,0.0,9.58,28.0,0.0,9.82,28.0,0.0,9.89,28.0,0.0,9.91,28.0,0.0,9.91,0,0,0
28.0,0.0,9.82,28.0,0.0,9.89,28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.91,0,0,0
28.0,0.0,9.89,28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.92,0,0,0
28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.92,27.0,0.0,9.92,0,0,0
28.0,0.0,9.91,28.0,0.0,9.91,28.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
28.0,0.0,9.91,28.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
28.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.93,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.93,27.0,0.0,9.93,0,0,0
27.0,0.0,9.92,27.0,0.0,9.92,27.0,0.0,9.93,27.0,0.0,9.93,26.0,0.0,9.93,0,0,0
27.0,0.0,9.92,27.0,0.0,9.93,27.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
27.0,0.0,9.93,27.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
27.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.94,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.93,26.0,0.0,9.93,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.93,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.95,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.94,26.0,0.0,9.94,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.94,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
